Subject_ID,Age,Handedness,languageCount,musicInstrument,musicPractice,musicTraining,Trial Number,Target Angle,Hand Angle,RT,MT,Hand_Path
166213,18,righth,1,yes,0,"""5-10""",2,135,136.4917404,470,1220,"{""count"": 147, ""sample_4_x"": 559, ""last_y"": 241.5, ""sample_1_time"": 303, ""sample_0_x"": 737, ""sample_1_x"": 674, ""last_time"": 1220, ""first_y"": 411.5, ""sample_4_y"": 241.5, ""sample_3_time"": 919, ""sample_0_time"": 7, ""sample_0_y"": 411.5, ""sample_3_x"": 588, ""sample_1_y"": 353.5, ""sample_4_time"": 1220, ""sample_2_x"": 630, ""sample_2_time"": 612, ""sample_3_y"": 276.5, ""first_x"": 737, ""first_time"": 7, ""last_x"": 559, ""sample_2_y"": 316.5}"
166213,18,righth,1,yes,0,"""5-10""",3,225,226.636577,1091,1074,"{""sample_3_x"": 600, ""first_time"": 7, ""sample_0_time"": 7, ""sample_1_time"": 274, ""sample_2_y"": 565.5, ""sample_2_time"": 540, ""sample_1_x"": 671, ""sample_3_y"": 595.5, ""sample_4_time"": 1074, ""last_time"": 1074, ""sample_4_x"": 569, ""count"": 129, ""first_y"": 447.5, ""last_x"": 569, ""sample_0_y"": 447.5, ""sample_3_time"": 807, ""sample_0_x"": 749, ""last_y"": 626.5, ""sample_4_y"": 626.5, ""first_x"": 749, ""sample_1_y"": 524.5, ""sample_2_x"": 623}"
166213,18,righth,1,yes,0,"""5-10""",4,315,315.4464516,758,1340,"{""sample_3_y"": 578.5, ""sample_0_y"": 432.5, ""sample_4_x"": 950, ""sample_2_x"": 862, ""sample_3_x"": 915, ""first_time"": 8, ""last_time"": 1340, ""sample_2_time"": 673, ""sample_0_time"": 8, ""sample_1_time"": 341, ""sample_0_x"": 773, ""count"": 161, ""sample_1_y"": 503.5, ""sample_4_y"": 619.5, ""sample_2_y"": 528.5, ""last_x"": 950, ""sample_4_time"": 1340, ""first_x"": 773, ""sample_3_time"": 1006, ""last_y"": 619.5, ""sample_1_x"": 836, ""first_y"": 432.5}"
166213,18,righth,1,yes,0,"""5-10""",5,45,45,1311,1255,"{""sample_0_time"": 8, ""first_y"": 410.5, ""first_x"": 758, ""count"": 151, ""last_time"": 1254, ""sample_2_time"": 628, ""sample_4_time"": 1254, ""sample_0_y"": 410.5, ""last_x"": 948, ""last_y"": 236.5, ""sample_0_x"": 758, ""sample_1_time"": 312, ""first_time"": 8, ""sample_1_x"": 795, ""sample_4_y"": 236.5, ""sample_4_x"": 948, ""sample_3_y"": 251.5, ""sample_3_time"": 946, ""sample_1_y"": 373.5, ""sample_3_x"": 931, ""sample_2_y"": 318.5, ""sample_2_x"": 856}"
166213,18,righth,1,yes,0,"""5-10""",6,135,135.7440592,1303,1179,"{""sample_4_x"": 561, ""sample_1_time"": 296, ""last_time"": 1179, ""sample_1_x"": 691, ""sample_4_y"": 238.5, ""count"": 142, ""sample_2_y"": 345.5, ""last_x"": 561, ""sample_1_y"": 381.5, ""first_y"": 423.5, ""sample_0_y"": 423.5, ""sample_3_y"": 295.5, ""last_y"": 238.5, ""sample_0_time"": 8, ""sample_0_x"": 738, ""first_time"": 8, ""sample_3_time"": 887, ""sample_2_x"": 636, ""sample_4_time"": 1179, ""sample_2_time"": 596, ""first_x"": 738, ""sample_3_x"": 591}"
166213,18,righth,1,yes,0,"""5-10""",7,225,224.1048263,709,1165,"{""first_x"": 751, ""last_x"": 561, ""sample_4_time"": 1165, ""sample_0_time"": 8, ""sample_2_x"": 682, ""sample_1_x"": 714, ""last_y"": 617.5, ""count"": 140, ""sample_3_x"": 609, ""sample_2_y"": 521.5, ""sample_0_x"": 751, ""sample_3_time"": 882, ""sample_0_y"": 445.5, ""first_y"": 445.5, ""sample_4_y"": 617.5, ""last_time"": 1165, ""sample_1_time"": 297, ""sample_4_x"": 561, ""sample_2_time"": 589, ""first_time"": 8, ""sample_1_y"": 493.5, ""sample_3_y"": 572.5}"
166213,18,righth,1,yes,0,"""5-10""",8,315,313.8065106,215,1300,"{""sample_4_y"": 624.5, ""sample_1_x"": 816, ""last_x"": 944, ""last_y"": 624.5, ""sample_1_y"": 490.5, ""sample_2_time"": 658, ""first_time"": 8, ""first_x"": 764, ""sample_2_y"": 530.5, ""sample_0_y"": 443.5, ""sample_0_x"": 764, ""count"": 156, ""sample_4_time"": 1300, ""sample_0_time"": 8, ""sample_3_time"": 982, ""sample_3_x"": 913, ""sample_2_x"": 861, ""last_time"": 1300, ""sample_3_y"": 594.5, ""sample_4_x"": 944, ""sample_1_time"": 333, ""first_y"": 443.5}"
166213,18,righth,1,yes,0,"""5-10""",9,45,45.7440592,724,1408,"{""count"": 169, ""sample_3_time"": 1058, ""sample_2_y"": 309.5, ""first_y"": 411.5, ""last_x"": 946, ""last_y"": 233.5, ""sample_1_time"": 358, ""last_time"": 1408, ""sample_4_time"": 1408, ""sample_0_y"": 411.5, ""first_x"": 758, ""sample_1_x"": 806, ""sample_4_x"": 946, ""sample_0_x"": 758, ""sample_0_time"": 9, ""sample_4_y"": 233.5, ""sample_3_x"": 924, ""sample_2_x"": 861, ""sample_3_y"": 250.5, ""sample_2_time"": 708, ""first_time"": 9, ""sample_1_y"": 362.5}"
166213,18,righth,1,yes,0,"""5-10""",10,135,136.1934894,699,1108,"{""sample_3_y"": 306.5, ""sample_1_time"": 283, ""count"": 133, ""first_y"": 419.5, ""last_time"": 1108, ""last_x"": 560, ""sample_4_x"": 560, ""sample_0_time"": 8, ""sample_2_x"": 644, ""sample_4_time"": 1108, ""last_y"": 240.5, ""first_x"": 741, ""sample_0_x"": 741, ""sample_3_x"": 604, ""sample_2_y"": 351.5, ""first_time"": 8, ""sample_0_y"": 419.5, ""sample_1_x"": 681, ""sample_1_y"": 376.5, ""sample_3_time"": 833, ""sample_2_time"": 558, ""sample_4_y"": 240.5}"
166213,18,righth,1,yes,0,"""5-10""",11,225,226.339138,3382,1025,"{""sample_4_y"": 625.5, ""first_x"": 760, ""sample_2_time"": 525, ""last_y"": 625.5, ""sample_3_time"": 775, ""sample_2_y"": 564.5, ""sample_1_time"": 275, ""last_time"": 1024, ""sample_0_y"": 446.5, ""count"": 121, ""sample_3_x"": 628, ""sample_2_x"": 642, ""sample_3_y"": 577.5, ""first_y"": 446.5, ""last_x"": 568, ""sample_0_x"": 760, ""sample_4_x"": 568, ""sample_1_x"": 653, ""sample_4_time"": 1024, ""sample_1_y"": 553.5, ""sample_0_time"": 8, ""first_time"": 8}"
166213,18,righth,1,yes,0,"""5-10""",12,315,315.1488199,407,924,"{""first_x"": 767, ""sample_4_time"": 924, ""count"": 111, ""sample_1_x"": 831, ""last_time"": 924, ""sample_2_y"": 554.5, ""sample_3_time"": 699, ""last_y"": 620.5, ""sample_0_x"": 767, ""sample_4_y"": 620.5, ""sample_0_time"": 7, ""first_y"": 450.5, ""sample_4_x"": 949, ""sample_0_y"": 450.5, ""sample_3_x"": 899, ""sample_3_y"": 570.5, ""sample_2_x"": 882, ""first_time"": 7, ""sample_1_time"": 233, ""sample_2_time"": 466, ""last_x"": 949, ""sample_1_y"": 524.5}"
166213,18,righth,1,yes,0,"""5-10""",13,45,44.70313333,329,1334,"{""sample_1_y"": 278.5, ""last_y"": 236.5, ""last_x"": 950, ""sample_1_time"": 250, ""sample_2_y"": 256.5, ""sample_2_time"": 492, ""sample_3_y"": 249.5, ""sample_4_y"": 236.5, ""sample_1_x"": 919, ""sample_0_x"": 777, ""sample_3_x"": 946, ""first_x"": 777, ""sample_2_x"": 940, ""sample_4_x"": 950, ""first_time"": 9, ""first_y"": 406.5, ""sample_3_time"": 750, ""sample_0_y"": 406.5, ""sample_4_time"": 1334, ""last_time"": 1334, ""count"": 117, ""sample_0_time"": 9}"
166213,18,righth,1,yes,0,"""5-10""",14,135,136.339138,890,975,"{""sample_4_x"": 559, ""sample_2_time"": 491, ""sample_0_time"": 8, ""sample_3_time"": 733, ""sample_0_x"": 740, ""first_y"": 414.5, ""sample_0_y"": 414.5, ""first_x"": 740, ""last_y"": 240.5, ""last_time"": 974, ""sample_1_x"": 703, ""sample_3_y"": 314.5, ""first_time"": 8, ""sample_3_x"": 627, ""count"": 117, ""sample_4_time"": 974, ""sample_2_x"": 679, ""sample_1_y"": 387.5, ""last_x"": 559, ""sample_4_y"": 240.5, ""sample_2_y"": 366.5, ""sample_1_time"": 250}"
166213,18,righth,1,yes,0,"""5-10""",15,225,226.636577,431,750,"{""sample_4_y"": 626.5, ""last_y"": 626.5, ""first_x"": 743, ""sample_2_x"": 668, ""sample_3_time"": 567, ""sample_0_time"": 8, ""sample_4_x"": 569, ""count"": 90, ""last_x"": 569, ""sample_1_x"": 697, ""sample_4_time"": 750, ""last_time"": 750, ""sample_0_x"": 743, ""sample_3_x"": 627, ""sample_2_y"": 531.5, ""sample_2_time"": 383, ""first_y"": 447.5, ""sample_1_time"": 192, ""sample_0_y"": 447.5, ""first_time"": 8, ""sample_3_y"": 566.5, ""sample_1_y"": 499.5}"
166213,18,righth,1,yes,0,"""5-10""",16,315,316.1934894,290,434,"{""count"": 52, ""last_y"": 616.5, ""sample_2_x"": 890, ""sample_2_time"": 225, ""sample_3_y"": 592.5, ""last_x"": 952, ""sample_2_y"": 551.5, ""sample_0_y"": 449.5, ""sample_1_time"": 117, ""sample_4_x"": 952, ""sample_1_x"": 847, ""last_time"": 433, ""sample_0_x"": 776, ""sample_4_y"": 616.5, ""first_y"": 449.5, ""first_time"": 8, ""first_x"": 776, ""sample_4_time"": 433, ""sample_3_time"": 333, ""sample_3_x"": 932, ""sample_1_y"": 517.5, ""sample_0_time"": 8}"
166213,18,righth,1,yes,0,"""5-10""",17,45,45.29841282,365,1069,"{""last_x"": 947, ""sample_2_y"": 283.5, ""sample_3_time"": 750, ""sample_0_x"": 781, ""sample_2_time"": 499, ""sample_4_x"": 947, ""sample_0_time"": 8, ""sample_1_x"": 869, ""first_y"": 398.5, ""sample_3_x"": 934, ""sample_2_x"": 902, ""last_time"": 1069, ""sample_1_y"": 313.5, ""sample_3_y"": 249.5, ""sample_4_y"": 235.5, ""first_time"": 8, ""sample_0_y"": 398.5, ""sample_4_time"": 1069, ""first_x"": 781, ""count"": 119, ""last_y"": 235.5, ""sample_1_time"": 249}"
166213,18,righth,1,yes,0,"""5-10""",18,135,136.7806424,283,912,"{""last_y"": 241.5, ""first_time"": 8, ""sample_4_x"": 557, ""sample_0_time"": 8, ""first_y"": 404.5, ""sample_1_y"": 337.5, ""sample_3_y"": 275.5, ""sample_4_time"": 911, ""sample_3_time"": 695, ""sample_0_x"": 749, ""sample_2_y"": 314.5, ""last_time"": 911, ""sample_0_y"": 404.5, ""sample_4_y"": 241.5, ""sample_2_x"": 634, ""sample_3_x"": 594, ""count"": 108, ""last_x"": 557, ""first_x"": 749, ""sample_1_x"": 673, ""sample_2_time"": 474, ""sample_1_time"": 232}"
166213,18,righth,1,yes,0,"""5-10""",19,225,226.4840147,390,725,"{""sample_3_x"": 604, ""first_time"": 8, ""sample_1_y"": 529.5, ""sample_0_time"": 8, ""sample_4_time"": 725, ""sample_1_x"": 665, ""sample_0_x"": 751, ""last_time"": 725, ""sample_0_y"": 449.5, ""sample_4_y"": 626.5, ""sample_2_x"": 638, ""first_x"": 751, ""last_y"": 626.5, ""sample_2_y"": 553.5, ""sample_3_y"": 591.5, ""sample_4_x"": 568, ""first_y"": 449.5, ""sample_3_time"": 550, ""count"": 87, ""last_x"": 568, ""sample_2_time"": 366, ""sample_1_time"": 183}"
166213,18,righth,1,yes,0,"""5-10""",20,315,317.385944,265,537,"{""sample_2_y"": 544.5, ""sample_1_x"": 890, ""count"": 65, ""first_x"": 775, ""last_y"": 612.5, ""last_x"": 956, ""sample_3_x"": 945, ""sample_1_y"": 518.5, ""sample_0_x"": 775, ""sample_3_time"": 404, ""sample_4_time"": 537, ""sample_0_y"": 440.5, ""sample_2_x"": 908, ""last_time"": 537, ""first_time"": 9, ""first_y"": 440.5, ""sample_2_time"": 270, ""sample_4_x"": 956, ""sample_4_y"": 612.5, ""sample_1_time"": 136, ""sample_0_time"": 9, ""sample_3_y"": 592.5}"
166213,18,righth,1,yes,0,"""5-10""",21,225,224.4062826,3174,558,"{""first_y"": 444.5, ""first_x"": 743, ""sample_1_y"": 487.5, ""sample_0_y"": 444.5, ""sample_2_x"": 656, ""sample_0_time"": 7, ""sample_4_x"": 561, ""sample_3_x"": 613, ""last_time"": 557, ""sample_3_y"": 565.5, ""first_time"": 7, ""sample_2_y"": 527.5, ""sample_1_x"": 704, ""last_y"": 619.5, ""last_x"": 561, ""sample_1_time"": 141, ""sample_4_y"": 619.5, ""sample_3_time"": 425, ""count"": 67, ""sample_0_x"": 743, ""sample_2_time"": 282, ""sample_4_time"": 557}"
166213,18,righth,1,yes,0,"""5-10""",22,225,228.5763344,2132,854,"{""first_time"": 7, ""sample_2_y"": 549.5, ""count"": 103, ""first_y"": 444.5, ""sample_0_y"": 444.5, ""last_x"": 576, ""sample_4_time"": 853, ""sample_0_x"": 753, ""sample_1_time"": 212, ""sample_2_time"": 429, ""sample_0_time"": 7, ""sample_1_y"": 488.5, ""last_time"": 853, ""last_y"": 632.5, ""sample_4_y"": 632.5, ""sample_3_y"": 598.5, ""sample_1_x"": 716, ""sample_2_x"": 652, ""sample_3_time"": 647, ""first_x"": 753, ""sample_3_x"": 607, ""sample_4_x"": 576}"
166213,18,righth,1,yes,0,"""5-10""",23,135,136.4917404,2341,866,"{""first_y"": 407.5, ""last_y"": 241.5, ""sample_4_y"": 241.5, ""count"": 104, ""sample_2_time"": 440, ""sample_4_time"": 865, ""sample_0_x"": 745, ""sample_3_time"": 657, ""sample_1_x"": 648, ""sample_4_x"": 559, ""sample_0_time"": 8, ""sample_3_x"": 590, ""last_time"": 865, ""first_time"": 8, ""sample_2_x"": 615, ""sample_2_y"": 282.5, ""first_x"": 745, ""last_x"": 559, ""sample_1_time"": 224, ""sample_3_y"": 265.5, ""sample_1_y"": 319.5, ""sample_0_y"": 407.5}"
166213,18,righth,1,yes,0,"""5-10""",24,135,135.5968095,1790,1038,"{""last_x"": 562, ""sample_1_y"": 341.5, ""sample_1_time"": 296, ""sample_0_y"": 421.5, ""sample_1_x"": 656, ""sample_2_time"": 546, ""sample_4_y"": 238.5, ""first_y"": 421.5, ""sample_4_x"": 562, ""count"": 120, ""first_x"": 731, ""sample_0_time"": 9, ""sample_2_y"": 292.5, ""first_time"": 9, ""sample_3_time"": 796, ""sample_4_time"": 1037, ""sample_3_x"": 574, ""sample_3_y"": 254.5, ""last_y"": 238.5, ""sample_2_x"": 603, ""sample_0_x"": 731, ""last_time"": 1037}"
166213,18,righth,1,yes,0,"""5-10""",25,45,45.5937174,4748,658,"{""sample_1_time"": 183, ""sample_0_x"": 776, ""first_x"": 776, ""sample_4_time"": 658, ""count"": 77, ""last_y"": 233.5, ""sample_3_y"": 280.5, ""sample_3_time"": 500, ""sample_1_y"": 410.5, ""sample_0_y"": 428.5, ""sample_2_time"": 342, ""sample_0_time"": 9, ""sample_3_x"": 900, ""last_time"": 658, ""first_time"": 9, ""sample_4_y"": 233.5, ""sample_1_x"": 820, ""sample_2_x"": 849, ""sample_2_y"": 366.5, ""last_x"": 947, ""first_y"": 428.5, ""sample_4_x"": 947}"
166213,18,righth,1,yes,0,"""5-10""",26,225,227.0771748,2657,701,"{""sample_3_y"": 570.5, ""sample_0_x"": 743, ""sample_4_time"": 701, ""sample_1_x"": 701, ""sample_2_x"": 665, ""sample_0_y"": 448.5, ""last_y"": 628.5, ""sample_4_y"": 628.5, ""last_time"": 701, ""sample_2_y"": 530.5, ""count"": 84, ""first_time"": 9, ""sample_4_x"": 570, ""sample_2_time"": 358, ""sample_1_y"": 493.5, ""sample_3_time"": 534, ""first_y"": 448.5, ""sample_0_time"": 9, ""first_x"": 743, ""sample_3_x"": 623, ""sample_1_time"": 183, ""last_x"": 570}"
166213,18,righth,1,yes,0,"""5-10""",27,45,46.78064245,2461,1051,"{""first_y"": 416.5, ""sample_2_y"": 287.5, ""sample_3_x"": 903, ""first_time"": 8, ""sample_1_y"": 343.5, ""sample_3_y"": 268.5, ""last_time"": 1050, ""sample_4_y"": 229.5, ""count"": 126, ""sample_4_time"": 1050, ""sample_2_time"": 533, ""sample_4_x"": 943, ""sample_1_time"": 267, ""sample_3_time"": 792, ""sample_2_x"": 880, ""sample_0_time"": 8, ""sample_1_x"": 833, ""sample_0_y"": 416.5, ""last_y"": 229.5, ""first_x"": 770, ""last_x"": 943, ""sample_0_x"": 770}"
166213,18,righth,1,yes,0,"""5-10""",28,225,227.9814612,2475,850,"{""sample_4_time"": 849, ""last_y"": 630.5, ""first_x"": 747, ""count"": 102, ""sample_3_y"": 562.5, ""sample_0_time"": 8, ""sample_3_time"": 641, ""sample_2_time"": 432, ""sample_2_x"": 684, ""sample_0_y"": 447.5, ""sample_4_y"": 630.5, ""first_y"": 447.5, ""sample_4_x"": 574, ""sample_1_time"": 216, ""last_x"": 574, ""first_time"": 8, ""sample_2_y"": 522.5, ""sample_0_x"": 747, ""sample_3_x"": 647, ""last_time"": 849, ""sample_1_x"": 711, ""sample_1_y"": 489.5}"
166213,18,righth,1,yes,0,"""5-10""",29,135,134.7015872,2342,924,"{""sample_2_time"": 465, ""first_time"": 8, ""sample_0_y"": 413.5, ""sample_1_time"": 231, ""sample_3_x"": 619, ""sample_4_x"": 565, ""sample_4_y"": 235.5, ""sample_0_time"": 8, ""sample_1_x"": 681, ""last_x"": 565, ""sample_0_x"": 737, ""sample_2_x"": 649, ""last_time"": 923, ""last_y"": 235.5, ""sample_2_y"": 341.5, ""first_x"": 737, ""sample_4_time"": 923, ""sample_3_y"": 304.5, ""first_y"": 413.5, ""sample_1_y"": 374.5, ""sample_3_time"": 698, ""count"": 111}"
166213,18,righth,1,yes,0,"""5-10""",30,135,140.6514949,2395,2841,"{""first_x"": 741, ""sample_0_y"": 412.5, ""sample_2_time"": 1007, ""sample_1_time"": 507, ""sample_1_y"": 322.5, ""count"": 240, ""sample_3_time"": 1523, ""last_y"": 255.5, ""sample_0_time"": 7, ""sample_3_x"": 760, ""sample_2_y"": 251.5, ""sample_2_x"": 554, ""first_time"": 7, ""first_y"": 412.5, ""sample_4_y"": 255.5, ""sample_1_x"": 622, ""sample_4_time"": 2840, ""sample_0_x"": 741, ""sample_4_x"": 545, ""last_x"": 545, ""last_time"": 2840, ""sample_3_y"": 420.5}"
166213,18,righth,1,yes,0,"""5-10""",31,45,45,4190,1225,"{""sample_0_time"": 8, ""last_x"": 948, ""sample_2_y"": 306.5, ""sample_1_x"": 816, ""first_time"": 8, ""last_time"": 1225, ""last_y"": 236.5, ""sample_0_x"": 772, ""sample_4_y"": 236.5, ""count"": 145, ""sample_1_y"": 382.5, ""sample_0_y"": 417.5, ""sample_2_time"": 625, ""sample_3_y"": 265.5, ""first_y"": 417.5, ""sample_4_time"": 1225, ""sample_3_x"": 924, ""sample_4_x"": 948, ""sample_3_time"": 925, ""sample_1_time"": 325, ""sample_2_x"": 876, ""first_x"": 772}"
166213,18,righth,1,yes,0,"""5-10""",32,225,226.636577,2311,1083,"{""sample_2_time"": 550, ""first_y"": 446.5, ""sample_3_y"": 555.5, ""sample_0_y"": 446.5, ""sample_1_y"": 498.5, ""count"": 130, ""sample_2_x"": 680, ""sample_4_time"": 1083, ""sample_1_time"": 275, ""sample_2_y"": 524.5, ""last_y"": 626.5, ""last_x"": 569, ""sample_4_x"": 569, ""sample_3_time"": 816, ""sample_4_y"": 626.5, ""first_time"": 8, ""first_x"": 748, ""sample_3_x"": 648, ""sample_1_x"": 705, ""sample_0_x"": 748, ""last_time"": 1083, ""sample_0_time"": 8}"
166213,18,righth,1,yes,0,"""5-10""",33,315,316.339138,1864,1434,"{""first_x"": 765, ""sample_4_time"": 1433, ""last_time"": 1433, ""sample_2_y"": 545.5, ""sample_2_x"": 885, ""sample_1_time"": 391, ""count"": 168, ""last_x"": 953, ""sample_4_y"": 616.5, ""sample_1_x"": 811, ""sample_0_y"": 445.5, ""first_time"": 8, ""sample_0_x"": 765, ""last_y"": 616.5, ""sample_1_y"": 486.5, ""sample_0_time"": 8, ""sample_3_time"": 1091, ""first_y"": 445.5, ""sample_3_x"": 926, ""sample_4_x"": 953, ""sample_2_time"": 742, ""sample_3_y"": 581.5}"
166213,18,righth,1,yes,0,"""5-10""",34,45,45.29841282,2478,1191,"{""sample_1_time"": 298, ""last_time"": 1191, ""sample_0_time"": 7, ""sample_2_y"": 304.5, ""count"": 143, ""sample_1_y"": 345.5, ""sample_2_x"": 873, ""sample_0_x"": 766, ""first_y"": 411.5, ""last_x"": 947, ""sample_2_time"": 599, ""sample_3_x"": 916, ""sample_1_x"": 826, ""sample_4_y"": 235.5, ""first_time"": 7, ""sample_4_x"": 947, ""sample_3_y"": 269.5, ""first_x"": 766, ""sample_0_y"": 411.5, ""sample_3_time"": 899, ""sample_4_time"": 1191, ""last_y"": 235.5}"
166213,18,righth,1,yes,0,"""5-10""",35,315,316.0362448,2356,1025,"{""sample_2_y"": 539.5, ""sample_4_time"": 1025, ""sample_0_y"": 441.5, ""sample_2_time"": 517, ""sample_4_x"": 953, ""last_x"": 953, ""sample_0_x"": 772, ""sample_3_time"": 776, ""first_time"": 8, ""sample_3_x"": 918, ""sample_3_y"": 577.5, ""sample_1_y"": 507.5, ""sample_1_time"": 259, ""last_time"": 1025, ""first_x"": 772, ""sample_2_x"": 886, ""last_y"": 618.5, ""count"": 123, ""sample_4_y"": 618.5, ""first_y"": 441.5, ""sample_0_time"": 8, ""sample_1_x"": 849}"
166213,18,righth,1,yes,0,"""5-10""",36,315,316.339138,2283,906,"{""count"": 109, ""last_time"": 906, ""sample_4_y"": 616.5, ""sample_2_time"": 456, ""sample_1_y"": 511.5, ""sample_1_time"": 231, ""first_time"": 8, ""sample_1_x"": 850, ""sample_3_x"": 927, ""sample_3_y"": 572.5, ""sample_4_time"": 906, ""sample_0_time"": 8, ""sample_0_x"": 778, ""first_y"": 437.5, ""sample_2_x"": 903, ""sample_4_x"": 953, ""sample_3_time"": 681, ""last_x"": 953, ""first_x"": 778, ""sample_0_y"": 437.5, ""sample_2_y"": 549.5, ""last_y"": 616.5}"
166213,18,righth,1,yes,0,"""5-10""",37,45,44.40319055,2271,1041,"{""sample_4_x"": 950, ""sample_0_y"": 411.5, ""sample_1_x"": 838, ""sample_3_x"": 917, ""sample_4_time"": 1041, ""sample_3_y"": 257.5, ""sample_4_y"": 238.5, ""sample_0_x"": 774, ""sample_2_x"": 886, ""first_x"": 774, ""last_time"": 1041, ""last_y"": 238.5, ""sample_0_time"": 8, ""count"": 125, ""last_x"": 950, ""first_time"": 8, ""sample_3_time"": 782, ""sample_1_y"": 340.5, ""sample_1_time"": 266, ""sample_2_time"": 524, ""sample_2_y"": 288.5, ""first_y"": 411.5}"
166213,18,righth,1,yes,0,"""5-10""",38,45,43.50825956,2235,1100,"{""sample_3_y"": 261.5, ""sample_0_y"": 412.5, ""sample_3_x"": 916, ""sample_4_y"": 241.5, ""count"": 132, ""sample_1_x"": 869, ""sample_2_time"": 558, ""sample_0_time"": 10, ""sample_4_x"": 953, ""sample_1_time"": 283, ""sample_2_x"": 895, ""sample_3_time"": 833, ""last_x"": 953, ""first_time"": 10, ""first_x"": 776, ""sample_4_time"": 1100, ""sample_0_x"": 776, ""last_time"": 1100, ""first_y"": 412.5, ""last_y"": 241.5, ""sample_2_y"": 297.5, ""sample_1_y"": 332.5}"
166213,18,righth,1,yes,0,"""5-10""",39,225,223.2100894,2286,896,"{""sample_2_y"": 550.5, ""sample_1_x"": 665, ""first_y"": 431.5, ""count"": 108, ""last_time"": 896, ""sample_1_y"": 498.5, ""sample_4_time"": 896, ""sample_2_x"": 614, ""sample_4_y"": 614.5, ""sample_3_x"": 591, ""sample_0_time"": 8, ""sample_0_x"": 738, ""sample_1_time"": 229, ""last_y"": 614.5, ""sample_4_x"": 558, ""sample_0_y"": 431.5, ""first_x"": 738, ""sample_3_time"": 678, ""sample_2_time"": 453, ""first_time"": 8, ""sample_3_y"": 576.5, ""last_x"": 558}"
166213,18,righth,1,yes,0,"""5-10""",40,135,135.2968667,2306,997,"{""sample_4_time"": 997, ""sample_3_y"": 298.5, ""sample_1_time"": 255, ""sample_2_y"": 332.5, ""sample_3_x"": 620, ""sample_0_time"": 8, ""sample_1_y"": 365.5, ""sample_0_y"": 412.5, ""last_y"": 236.5, ""sample_4_y"": 236.5, ""first_y"": 412.5, ""sample_3_time"": 755, ""last_time"": 997, ""sample_2_x"": 654, ""sample_2_time"": 505, ""sample_4_x"": 562, ""count"": 120, ""sample_1_x"": 686, ""sample_0_x"": 737, ""last_x"": 562, ""first_time"": 8, ""first_x"": 737}"
166213,18,righth,1,yes,0,"""5-10""",41,315,312.9120162,2241,1083,"{""sample_4_y"": 627.5, ""sample_4_x"": 941, ""first_x"": 771, ""sample_1_y"": 524.5, ""sample_3_x"": 924, ""sample_2_x"": 890, ""last_time"": 1083, ""sample_1_x"": 838, ""sample_0_y"": 447.5, ""first_time"": 9, ""sample_3_y"": 611.5, ""sample_0_time"": 9, ""last_x"": 941, ""sample_2_time"": 549, ""sample_4_time"": 1083, ""last_y"": 627.5, ""sample_2_y"": 577.5, ""sample_0_x"": 771, ""first_y"": 447.5, ""sample_3_time"": 817, ""sample_1_time"": 275, ""count"": 130}"
166213,18,righth,1,yes,0,"""5-10""",42,225,227.385944,1873,1196,"{""sample_2_time"": 613, ""sample_4_y"": 628.5, ""sample_0_y"": 434.5, ""last_time"": 1195, ""sample_3_y"": 572.5, ""sample_1_x"": 700, ""first_x"": 739, ""sample_3_time"": 904, ""first_time"": 8, ""sample_3_x"": 622, ""sample_1_time"": 320, ""first_y"": 434.5, ""sample_2_x"": 665, ""sample_4_time"": 1195, ""sample_4_x"": 572, ""sample_1_y"": 482.5, ""count"": 139, ""last_x"": 572, ""sample_2_y"": 529.5, ""sample_0_time"": 8, ""sample_0_x"": 739, ""last_y"": 628.5}"
166213,18,righth,1,yes,0,"""5-10""",43,315,312.614056,1682,1055,"{""sample_3_y"": 561.5, ""sample_1_time"": 288, ""sample_2_time"": 546, ""first_x"": 767, ""sample_2_y"": 530.5, ""first_time"": 8, ""sample_1_y"": 491.5, ""last_x"": 940, ""sample_0_x"": 767, ""count"": 124, ""last_time"": 1055, ""sample_0_y"": 446.5, ""sample_1_x"": 827, ""last_y"": 628.5, ""sample_2_x"": 883, ""first_y"": 446.5, ""sample_4_y"": 628.5, ""sample_3_x"": 902, ""sample_0_time"": 8, ""sample_3_time"": 804, ""sample_4_x"": 940, ""sample_4_time"": 1055}"
166213,18,righth,1,yes,0,"""5-10""",44,135,134.7031333,2673,659,"{""sample_2_y"": 341.5, ""sample_3_y"": 297.5, ""sample_3_x"": 618, ""first_x"": 739, ""sample_1_y"": 360.5, ""sample_0_time"": 9, ""first_y"": 418.5, ""first_time"": 9, ""count"": 79, ""sample_0_y"": 418.5, ""sample_4_x"": 564, ""sample_4_y"": 234.5, ""sample_3_time"": 500, ""sample_1_x"": 673, ""sample_2_time"": 334, ""last_x"": 564, ""sample_2_x"": 654, ""last_y"": 234.5, ""sample_0_x"": 739, ""sample_4_time"": 659, ""sample_1_time"": 167, ""last_time"": 659}"
